,,201.473,203.57,205.668,207.763,209.858,211.951,214.045,216.138,218.231,220.323,222.413,224.504,226.595,228.683,230.773,232.86,234.947,237.034,239.12,241.205,243.29,245.373,247.457,249.54,251.622,253.704,255.785,257.865,259.945,262.025,264.102,266.18,268.257,270.334,272.409,274.485,276.559,278.633,280.707,282.779,284.851,286.923,288.993,291.063,293.133,295.202,297.271,299.337,301.404,303.471,305.536,307.602,309.667,311.73,313.793,315.856,317.918,319.979,322.039,324.1,326.16,328.218,330.277,332.334,334.39,336.446,338.502,340.558,342.611,344.665,346.718,348.771,350.822,352.874,354.925,356.974,359.023,361.073,363.121,365.168,367.215,369.262,371.307,373.351,375.396,377.44,379.482,381.525,383.568,385.608,387.65,389.689,391.728,393.766,395.805,397.843,399.879,401.915,403.951,405.986,408.021,410.053,412.087,414.12,416.151,418.182,420.214,422.243,424.272,426.301,428.329,430.356,432.383,434.409,436.436,438.46,440.484,442.508,444.531,446.554,448.577,450.597,452.618,454.637,456.658,458.676,460.693,462.712,464.729,466.745,468.76,470.775,472.79,474.804,476.817,478.83,480.842,482.853,484.864,486.873,488.884,490.892,492.901,494.908,496.915,498.921,500.928,502.933,504.938,506.942,508.944,510.947,512.949,514.951,516.951,518.952,520.952,522.951,524.949,526.948,528.944,530.941,532.936,534.932,536.926,538.921,540.914,542.907,544.9,546.892,548.882,550.873,552.862,554.852,556.841,558.828,560.816,562.803,564.789,566.774,568.759,570.744,572.728,574.711,576.694,578.675,580.657,582.637,584.617,586.596,588.576,590.554,592.531,594.508,596.484,598.461,600.435,602.41,604.384,606.358,608.331,610.302,612.274,614.245,616.216,618.185,620.155,622.123,624.091,626.058,628.025,629.991,631.956,633.922,635.886,637.849,639.812,641.775,643.737,645.699,647.659,649.618,651.579,653.537,655.495,657.453,659.41,661.367,663.323,665.277,667.232,669.186,671.139,673.093,675.044,676.997,678.947,680.897,682.847,684.796,686.745,688.693,690.64,692.587,694.534,696.48,698.424,700.369,702.312,704.256,706.198,708.14,710.081,712.022,713.962,715.902,717.841,719.779,721.717,723.655,725.591,727.527,729.462,731.398,733.332,735.265,737.199,739.131,741.063,742.994,744.925,746.855,748.784,750.713,752.642,754.568,756.496,758.422,760.348,762.274,764.198,766.122,768.046,769.968,771.891,773.813,775.734,777.654,779.574,781.493,783.412,785.33,787.248,789.165,791.081,792.997,794.912,796.827,798.741,800.654,802.568,804.479,806.391,808.301,810.213,812.122,814.031,815.941,817.848,819.756,821.663,823.569,825.475,827.379,829.284,831.189,833.091,834.995,836.896,838.798,840.7,842.6,844.5,846.399,848.297,850.196,852.092,853.989,855.886,857.781,859.677,861.571,863.466,865.359,867.251,869.144,871.035,872.926,874.817,876.707,878.595,880.484,882.373,884.26,886.148,888.034,889.919,891.804,893.688,895.572,897.456,899.339,901.221,903.104,904.984,906.865,908.744,910.624,912.503,914.38,916.258,918.135,920.011,921.887,923.763,925.638,927.512,929.385,931.258,933.13,935.001,936.874,938.744,940.614,942.483,944.352,946.221,948.089,949.955,951.822,953.688,955.553,957.419,959.282,961.146,963.009,964.871,966.733,968.594,970.455,972.316,974.175,976.034,977.892,979.75,981.607,983.465,985.321,987.176,989.031,990.886,992.74,994.592,996.445,998.298,1000.15,1002,1003.85,1005.7,1007.55,1009.4,1011.25,1013.09,1014.94,1016.79,1018.63,1020.48,1022.32,1024.17,1026.01,1027.85,1029.69,1031.54,1033.38,1035.22,1037.06,1038.9,1040.74,1042.57,1044.41,1046.25,1048.09,1049.92,1051.76,1053.59,1055.43,1057.26,1059.09,1060.93,1062.76,1064.59,1066.42,1068.25,1070.08,1071.91,1073.74,1075.57,1077.39,1079.22,1081.05,1082.87,1084.7,1086.52,1088.35,1090.17,1091.99,1093.82,1095.64,1097.46,1099.28,1101.1,1102.92,1104.74,1106.56,1108.37,1110.19,1112.01,1113.82,1115.64,1117.45,1119.27,1121.08,1122.9,1124.71,1126.52,1128.33,1130.14,1131.95,1133.76,1135.57,1137.38,1139.19,1141,1142.8,1144.61,1146.42,1148.22,1150.03,1151.83,1153.64,1155.44,1157.24,1159.04,1160.84,1162.65,1164.45,1166.24,1168.04,1169.84,1171.64,1173.44,1175.23,1177.03,1178.83,1180.62,1182.42,1184.21,1186,1187.8,1189.59,1191.38,1193.17,1194.96,1196.75,1198.54,1200.33,1202.12,1203.91,1205.7,1207.48,1209.27,1211.06,1212.84,1214.63,1216.41,1218.19,1219.98,1221.76,1223.54,1225.32,1227.1,1228.88,1230.66,1232.44,1234.22,1236,1237.77,1239.55,1241.33,1243.1,1244.88,1246.65,1248.43,1250.2,1251.97,1253.75,1255.52,1257.29,1259.06,1260.83,1262.6,1264.37,1266.14,1267.9,1269.67,1271.44,1273.2,1274.97,1276.74,1278.5,1280.26,1282.03,1283.79,1285.55,1287.31,1289.08,1290.84,1292.6,1294.36,1296.11,1297.87,1299.63,1301.39,1303.15,1304.9,1306.66,1308.41,1310.17,1311.92,1313.68,1315.43,1317.18,1318.93,1320.68,1322.43,1324.19,1325.94,1327.68,1329.43,1331.18,1332.93,1334.67,1336.42,1338.17,1339.91,1341.66,1343.4,1345.14,1346.89,1348.63,1350.37,1352.11,1353.85,1355.6,1357.34,1359.08,1360.81,1362.55,1364.29,1366.03,1367.76,1369.5,1371.23,1372.97,1374.7,1376.44,1378.17,1379.9,1381.64,1383.37,1385.1,1386.83,1388.56,1390.29,1392.02,1393.75,1395.47,1397.2,1398.93,1400.65,1402.38,1404.1,1405.83,1407.55,1409.28,1411,1412.72,1414.44,1416.17,1417.89,1419.61,1421.33,1423.05,1424.76,1426.48,1428.2,1429.92,1431.63,1433.35,1435.06,1436.78,1438.49,1440.21,1441.92,1443.63,1445.34,1447.06,1448.77,1450.48,1452.19,1453.9,1455.61,1457.31,1459.02,1460.73,1462.44,1464.14,1465.85,1467.55,1469.26,1470.96,1472.66,1474.37,1476.07,1477.77,1479.47,1481.18,1482.88,1484.58,1486.27,1487.97,1489.67,1491.37,1493.07,1494.76,1496.46,1498.15,1499.85,1501.54,1503.24,1504.93,1506.62,1508.32,1510.01,1511.7,1513.39,1515.08,1516.77,1518.46,1520.15,1521.83,1523.52,1525.21,1526.89,1528.58,1530.27,1531.95,1533.63,1535.32,1537,1538.68,1540.37,1542.05,1543.73,1545.41,1547.09,1548.77,1550.45,1552.13,1553.8,1555.48,1557.16,1558.83,1560.51,1562.19,1563.86,1565.53,1567.21,1568.88,1570.55,1572.23,1573.9,1575.57,1577.24,1578.91,1580.58,1582.25,1583.91,1585.58,1587.25,1588.92,1590.58,1592.25,1593.91,1595.58,1597.24,1598.91,1600.57,1602.23,1603.89,1605.56,1607.22,1608.88,1610.54,1612.2,1613.85,1615.51,1617.17,1618.83,1620.48,1622.14,1623.8,1625.45,1627.11,1628.76,1630.41,1632.07,1633.72,1635.37,1637.02,1638.67,1640.32,1641.97,1643.62,1645.27,1646.92,1648.57,1650.22,1651.86,1653.51,1655.16,1656.8,1658.45,1660.09,1661.73,1663.38,1665.02,1666.66,1668.3,1669.94,1671.58,1673.22,1674.86,1676.5,1678.14,1679.78,1681.42,1683.05,1684.69,1686.32,1687.96,1689.59,1691.23,1692.86,1694.5,1696.13,1697.76,1699.39,1701.02,1702.65,1704.29,1705.91,1707.54,1709.17,1710.8,1712.43,1714.05,1715.68,1717.31,1718.93,1720.56,1722.18,1723.81,1725.43,1727.05,1728.67,1730.3,1731.92,1733.54,1735.16,1736.78,1738.4,1740.02,1741.63,1743.25,1744.87,1746.49,1748.1,1749.72,1751.33,1752.95,1754.56,1756.18,1757.79,1759.4,1761.01,1762.62,1764.24,1765.85,1767.46,1769.07,1770.67,1772.28,1773.89,1775.5,1777.11,1778.71,1780.32,1781.92,1783.53,1785.13,1786.74,1788.34,1789.94,1791.54,1793.15,1794.75,1796.35,1797.95,1799.55,1801.15,1802.75,1804.34,1805.94,1807.54,1809.14,1810.73,1812.33,1813.92,1815.52,1817.11,1818.71,1820.3,1821.89,1823.48,1825.08,1826.67,1828.26,1829.85,1831.44,1833.03,1834.61,1836.2,1837.79,1839.38,1840.96,1842.55,1844.14,1845.72,1847.3,1848.89,1850.47,1852.05,1853.64,1855.22,1856.8,1858.38,1859.96,1861.54,1863.12,1864.7,1866.28,1867.86,1869.43,1871.01,1872.59,1874.16,1875.74,1877.31,1878.89,1880.46,1882.04,1883.61,1885.18,1886.75,1888.32,1889.89,1891.47,1893.03,1894.6,1896.17,1897.74,1899.31,1900.88,1902.44,1904.01,1905.58,1907.14,1908.71,1910.27,1911.83,1913.4,1914.96,1916.52,1918.09,1919.65,1921.21,1922.77,1924.33,1925.89,1927.45,1929,1930.56,1932.12,1933.68,1935.23,1936.79,1938.34,1939.9,1941.45,1943.01,1944.56,1946.11,1947.66,1949.22,1950.77,1952.32,1953.87,1955.42,1956.97,1958.52,1960.07,1961.61,1963.16,1964.71,1966.25,1967.8,1969.34,1970.89,1972.43,1973.98,1975.52,1977.06,1978.61,1980.15,1981.69,1983.23,1984.77,1986.31,1987.85,1989.39,1990.93,1992.47,1994,1995.54,1997.08,1998.61
-25,-25,120.793,118.586,116.241,120.862,120.586,122.172,124.241,122.379,124.586,125.828,123.69,122.517,121.828,125.966,126.862,124.172,124.724,122.586,121.621,121.552,124.517,122.793,122.724,124.241,125.828,125.828,125,125.621,127.069,126.931,126.034,128.448,126.931,129,126.241,131.138,127.759,129.414,127.345,128.448,128.172,127.828,126.448,127.759,126.103,130.655,129.414,131.552,130.655,126.586,129.276,130.241,133.207,126.517,129.276,132.034,130.862,128.655,128.724,130.862,128.655,127.345,129.965,129.828,130.655,129.552,128.724,131.552,131.483,127.69,128.931,132.172,130.172,129,132.862,129.621,133.276,131.414,129.621,132.862,141.207,136.931,137.414,139.276,139.69,145.828,145.483,145.897,140.31,139.828,137.207,135.759,135.276,135.207,135.759,136.724,139.138,137.207,136.241,133.69,136.034,133.276,134.172,131.069,134.379,139,136.931,129.207,128.379,129.414,131.069,129.138,128.103,129.828,132.655,128.655,129.414,130.034,127.966,128.379,134.448,126.724,129.828,133,130.793,127.621,129.69,129.966,129.897,127.069,128.448,129.207,128.931,132.793,128.724,129.621,129.483,126.931,128.517,124.034,126.724,127.414,128.655,127.69,128.034,128.448,129.621,128.103,129.897,129.069,132.517,139.207,133.621,136.172,136.724,135.276,134.517,135.483,136.517,137.828,134.31,134.31,132.517,131,130.241,127.069,127.069,123.207,126.586,125.966,120.379,121.552,125.345,123.69,122.655,122.31,122.931,123.621,124.448,123.276,122.379,123.69,123.759,122.931,123.345,124.655,123.276,123.966,124.172,122.241,126.448,120.655,121.759,125.345,124.793,120.793,124.724,123.138,121.552,119.897,122.448,121.552,124.103,121.552,123.069,123,122.448,123.966,125.276,120.793,120.793,124.931,123.138,121.069,119.207,120.241,122.517,121.138,123,120.793,122.517,124.241,124.034,120.862,121.483,119.414,120.103,123,122.793,123.138,122.517,123.414,122.31,120.379,125.69,123.138,124.586,125.276,123.552,126.448,122.655,124.862,122.034,125,124.517,124.517,125.207,123,124.31,124.655,123,122.448,124.931,130.241,134.379,146.034,145.897,139.138,130.034,127.966,133.345,129.069,131.345,130.035,129.414,126.586,125.276,136.172,140.379,137.897,129.138,126.103,127.069,120.655,125.069,122.172,120.931,120.586,121.69,119,119.069,120.586,127.207,119.414,118.586,120.103,121.552,119.207,120.172,121.69,117.414,118.172,118.586,118.103,117.621,115.483,123.69,118.793,119.414,117.897,119.207,120.379,118.034,117.276,118.379,116.931,117.759,116.034,116.172,118.517,117.828,119,117.621,118.586,113.966,114.517,117,117.276,118.862,117.759,117.828,119.759,118.793,114.034,118.379,116.862,113.621,115.483,117.207,116.103,121.828,119.69,122.034,121.552,119.276,124.517,123.207,127.069,127.552,126.862,126.793,126.31,122.862,125.069,126.862,130.241,139.966,155.414,167.345,146.517,138.793,132.379,140.034,149.621,156.517,148.034,133.414,122.862,124.586,118.103,117.207,120.448,123,120.724,124.862,123.828,132.931,132.379,135.69,134.724,133.828,134.517,135.207,133.345,129.483,128.724,126.034,127.207,125.345,123,122.724,116.31,121.345,120.241,119.276,118.448,116.379,120.241,121.207,120.793,119.759,121.69,123.552,120.931,119.207,119.966,118.448,115.138,117.966,115.69,117.69,118.724,116.931,117.897,116.724,122.586,117.483,119,121.552,122.103,120.655,119.69,119,121.621,119.276,119.828,119.897,118.31,118.724,116.517,121,118.862,115.69,118.379,116.103,117.69,118.724,115.759,117.138,115.759,115.276,118.172,120.862,119,114.241,117.69,116.448,117.759,115.138,119.138,121.966,116.103,116.724,122.172,123.345,121.759,121.759,120.034,121.483,122.931,122.586,125.621,122.379,122.172,125.552,127.621,128.31,125.897,125.414,126.724,126.931,123.138,126.241,127.345,126.586,127.276,130.103,128.862,134.172,132.31,132.862,139.897,132.862,129.621,129.069,128.793,123.897,123.621,127.621,125.483,125.483,123.552,125.345,128.379,126.034,125.483,124.931,127.276,126.517,124.172,128.655,128.379,129.069,128.034,129.828,128.586,127.552,129.207,135.552,129.138,130.724,132.517,130.172,130.586,131.345,132.448,132.31,128.034,130.172,133.828,134.724,132.034,130.655,134.655,134.793,135.345,135.759,136.379,134.724,136.724,135.759,136.448,133.138,134.31,137.552,139.621,139.828,138.241,142.655,137.966,135.414,140.931,139.897,140.379,143.552,143.069,141.69,145.828,146.172,146.034,145.897,144.448,145.69,139.621,144.379,139.621,141.483,144.103,142.103,138.31,140.586,142.103,147.138,149.207,151.207,152.172,154.241,153.138,148.931,148.448,146.379,145.069,147.276,143.138,142.586,141.069,140.724,141.759,146.103,138.724,140.586,146.862,139.966,140.172,143.552,142.241,136.793,141,140.586,141.828,143.276,142.103,138.517,141.345,138.724,139,138.035,140.034,137.207,141.414,140.034,137.207,139.759,139.552,139.414,140.448,136.448,136.379,136.724,135.069,136.724,139.759,135.759,132.724,137.621,139.828,133.483,140.724,138.517,137,136.931,135.621,138.793,137.759,139.345,138.31,134.862,135.414,138.034,133.345,138.793,136.517,137.483,136.862,137.759,137.897,138.31,131.897,136.931,135.207,137,138.31,135.621,134.517,135.759,139.828,138.793,134.724,131.621,135.138,137.345,136.034,138.448,136.655,137.552,138.586,141.759,136.448,138.655,141.345,140.793,140.586,142.586,142.655,140.655,144.379,148.172,149.345,148.241,150.034,150.655,153,150.517,155.138,148.379,146.724,147.69,150.724,148.517,141.138,143.552,145.207,140.517,138.862,139.276,139.414,144.172,143.897,141.483,143.207,143.069,141.345,141.552,138.103,140.655,138.172,136.241,138.517,138.931,132.241,134.035,132.103,130.517,128.931,131.207,130.862,130.241,130.931,129,126.448,127.276,125,129.966,127.207,127.552,128.862,127.552,125.759,126.862,128.517,124.034,127.828,123.552,124.379,126.241,123.207,118.862,123,122.586,122.724,120.103,119.897,119.828,121.69,121.345,114.931,118.448,117.69,118.448,113.897,116.655,115.897,113.759,113.483,111.966,111.759,114.241,115.414,112.172,112.724,111.207,109.069,109,110.655,108.517,107,111.345,107.759,105.552,106.034,104.172,105.621,105.966,105,105.621,102.655,104.103,105.345,103,101.759,104.931,100.586,101.828,104.172,102.931,102.31,103.828,101,99.7586,100.655,100.241,101.483,98.5862,100.931,101.621,100.103,97.3448,102.448,100.103,101.276,99.1379,100.31,100.862,99.8276,99.6897,99.4828,96.7931,101,97.4828,100.517,100.034,97.9655,100.931,102.241,99.4138,97,98.8621,98.7241,99.8966,96.5172,96.7931,99.8276,97.3448,97.6897,98.931,99.069,100.034,98.7931,99.1379,101.207,99.3448,97.8276,97.4828,98.7931,97.9655,98.7241,98.7931,94.6552,98.931,101.897,98.2414,100.724,101.207,100.655,100.103,95.2759,100.448,97.2069,97,96.4483,98.3793,101.414,97.2069,100.655,102.586,100.241,97.1379,100.517,102.034,100.517,102.862,98.2414,99.7586,98.7241,102.31,98.5172,99.1379,95.8276,99,95.6207,97.1379,101.483,97.4828,101.276,100.103,99.6207,101.138,96.8621,95.6207,98.7241,100.793,95.9655,95,96.0345,99.6897,95.9655,99.069,99.4828,99.3448,98.0345,98.7931,98.2414,97,97.6207,98.2414,99.5517,96.2414,96.7931,98.4483,98.6552,95.4828,96.3793,97.9655,96.2414,94.1724,95.8965,99.2069,92.5862,93.1379,96.3793,92.7931,90.3103,95.4828,96.0345,92.931,94.931,93.7586,93.4138,92.1034,93.8276,93.4827,94.5862,93.1379,91.9655,95.2759,94.3793,95.069,96.1034,93.1379,93.8966,91.8276,91.6897,91.7586,92.4483,93.7586,91.7586,92.5172,92.2414,91.2069,92.2414,92.0345,92.1034,94.1724,92.1034,89.4138,92.3104,92.1034,92.2414,92.3104,93.1379,91.4827,91.069,89.8276,91.7586,91.5517,90.5172,91.6897,91.2069,90.8621,91.6207,90.5862,93.6897,92.7931,88.7241,90.5862,92.6552,90.1034,91.5517,89.9655,94.6552,91.4828,91.6897,92.4483,90.7241,91.069,90.0345,88.6552,90.1724,89.8966,89.8276,89.4827,90.1724,88.1034,89.7586,91.4138,91.3448,92.0345,88.6552,92.5172,90.8621,88.0345,89.8966,90.0345,90.6552,92.3103,88.3793,87,91.4827,92.1034,91.4138,88.1035,91.6207,91.3448,88.5862,89.4828,91.2759,89.6897,88.8621,89.2069,91.5517,91.2759,86.6552,89.3448,89.1379,88.8621,87,88.7931
-25,-15,139,141.345,139.828,138.241,142.655,142.724,144.655,143.897,143.897,143.966,143.621,141.207,145.414,146.448,145.345,145.345,150.172,146.724,145.207,146.586,144.862,143.207,142.724,142.931,143.621,144.655,142.793,146.103,148.931,149.207,148.31,145.966,149.207,147.552,147.897,146.31,151.276,148.448,150.103,149.138,150.103,148.931,152.724,151.552,152.862,147.414,150.241,150.793,150.586,150.172,148.448,153.207,151.276,150.31,154.379,151.069,154.241,151.552,152.448,149.552,153.207,155.897,151.276,155.69,153.552,151.069,155.621,155.138,155.621,153.138,153.759,156.655,156.448,157.828,159.069,157.828,159.483,155.966,158.517,158.931,166.793,163.138,163.345,164.241,171.069,169.621,173.414,175.069,169.207,169.966,166.586,165.483,160.586,165.276,163.897,162.241,162.655,160.448,160.241,162.862,161.897,164.724,164.172,162.793,165.069,170.379,167.138,162.103,163.414,162.724,158.034,159.897,161.138,158.862,160.448,154.103,156.448,159,161.069,164.034,161.828,161.414,161.966,161.414,159.552,158.379,159,162.586,163.483,160.379,162.241,161.966,161.828,162.586,161.897,161.966,157.276,157.276,158.793,161.207,159.207,162.448,158.586,160.172,157.552,157.69,157.621,159,156.103,165.828,170.724,167.759,173.759,173.207,172.724,170.586,168.103,167.552,170.31,167.966,167.897,167.207,165.414,163.483,158.034,162.931,158.586,157.621,155.828,155.552,161.276,156.31,157.966,155.897,158.103,154.931,159.207,154.724,155.276,156.241,156.172,157.552,160.517,158.655,154.379,157.897,159.621,153.828,153.207,157.069,156.241,157.276,155.483,152.31,152.586,156.862,155.069,157.897,155.483,154.931,154.172,158.862,155,154.31,155,156.586,156.793,159.069,159.276,155.828,154.103,158.517,160.517,153.828,158.931,154.586,158.724,155.138,159.345,156.172,157.345,160.793,158.793,157.483,157.276,158.655,157.552,159.759,159.621,162.034,161.897,159.69,159.759,161.966,161.759,162.586,160.034,159.276,161.759,157.621,159.483,159.966,158.724,158.586,158.31,161.897,162.103,161.276,162.586,159.483,157.759,156.931,160.448,163.621,172.931,184.31,184.724,173.552,167.483,166.379,167.759,167.414,166.448,166.172,160.517,162.586,166.862,169.69,179,179.345,166.931,157.552,162.862,159.966,158.931,157.828,157.759,159.207,159.414,155.207,155.897,154.724,163.483,154.31,156.241,158.793,152.931,152.655,152.655,156.862,150.655,151.621,156.655,152.103,152.793,152.517,157.345,154.172,155.207,153.207,155,155.207,149.552,150.103,154.103,153.828,152.172,151,154.793,154.172,152.379,153.69,151.69,152.517,149,151.965,153.621,152.103,155.138,156.586,152.172,154.586,149.552,151,154.241,152.379,153.483,153.069,150.172,151.897,152.448,153.138,151.897,156.034,154.586,155.138,158.724,158.31,166.379,162.31,164.31,161,158.31,159.207,161.69,167.828,174.862,194.034,199.897,186.034,171.414,168.241,172.724,183.483,190.724,182.172,172.103,159.345,160.172,153.207,157.207,155.621,158.035,158.31,159,163.345,164.931,172.172,172.241,173.138,172.931,171.483,173.483,169.414,170.655,168.793,166.31,161.207,160.31,161,154.931,156.448,157.138,155,152.103,153.759,154.31,158.172,156.172,160.034,158.448,159.207,157.69,158.793,154.586,160.241,157.897,157,150.517,153.552,155.69,155.207,152.31,160.31,156.586,155.552,153,155.138,158.035,156.379,157.759,157.414,160.172,161,157,158.448,157.069,155.483,156.034,162.931,156.103,158.172,159.207,155.897,157.966,157.828,156.862,157.138,155.897,158.31,155.345,157.345,161.276,155.897,157.069,159.69,160.241,152.793,155.207,157.138,158.31,155.276,159.69,160.724,163.897,161.828,161.966,162.31,162.379,165.345,163.621,162.172,166.655,166.172,166.931,167.552,169.552,169.552,165.621,168.172,169.414,165.966,168.379,171.483,167.414,169.966,170.655,173.621,176.241,180.517,178.655,180.379,173.345,172.379,170.586,170.724,174.034,170.931,171,170.724,170.793,171.966,169.069,171.276,171.552,173,173.621,173.966,173.897,169.483,177.276,176.931,173.483,177.207,177.345,178.655,176.586,177.552,179.966,177.966,177.965,176.931,178.517,179.483,181.897,178.931,177.552,183.483,184.448,188.448,182.172,182.931,186.034,185.759,185.966,182.586,187.414,185.69,190.241,186.034,186.379,185.759,190.034,187.759,190.379,194.379,193.759,194.586,194.448,192.448,191.69,195.069,195,195.621,196.241,198.241,196.035,199.069,201.828,202.448,199.138,201.897,200.103,199.414,197.069,200.586,194.724,199.69,197.483,199.621,199.621,201.552,201.828,204.724,201.207,211.966,214.793,209.828,210.862,204.241,203.828,201.897,210.31,202.724,195.069,203.966,199.138,197.345,200.931,199.276,196.172,201.414,201.759,198.724,199.069,198.103,194.379,200.034,195,192.517,198.172,199,196.035,193.483,197.138,197.207,195,196.31,195,193.966,197.897,194.103,193.138,194.241,199.138,195.483,192.103,191.276,195.483,192.517,193.345,190.241,193.483,192.31,189.483,199.345,192.034,193.483,195.621,192.862,191.414,191,194.724,194.035,190.862,196.862,189.759,189.621,193.483,185.897,192.586,190.862,189,188.931,188.379,194.931,191.483,187.069,189.621,189.138,193,188.241,193.069,190.586,192.586,188.172,191.966,191.828,192.862,193.207,191.966,191.828,191.552,194.31,196.586,194.379,192.034,194.448,197,200.241,199.345,198.793,196.448,201.897,203.828,206.172,202.172,208.931,207.759,204.31,207.69,209.828,209.966,210.241,206.655,205,206.31,201.69,198.724,196.931,198.793,197.483,197.483,199.828,197.207,197.897,196.586,195,199.965,195.828,199.897,195.552,195.966,195.345,188.793,191.552,189.276,187.414,188.517,183.345,185,181.276,179.552,187.276,180.034,182.103,186.241,179.414,179.414,178.103,180.862,177.828,178.172,179.138,175.621,172.448,176.103,171.966,170.517,171.69,169,172.793,172.793,173.345,171.276,165.069,166.655,161.069,167.759,165.414,168.379,160.379,167.069,157.138,156.862,157.965,159.897,156.172,157.828,155.483,160.862,155.759,153.69,152.586,154.31,148.448,149.345,152.103,148.448,147.138,151.414,147.069,144.586,143.621,149.069,144.241,144.241,141.276,141.276,140.931,140.241,138.931,138.379,139.966,137.138,137.207,137.138,134.103,136.517,137.138,135.414,133,135.069,133.138,131.759,132.793,131.276,129.552,133.828,132.379,130.448,130.31,128.241,131.621,129.276,132.034,129.621,131,129.207,129.138,127.897,128.724,127.621,128.448,130.931,124.862,124.379,128.931,126.862,124.31,128.517,131.345,127.207,128.517,124.241,125.552,126.379,128.448,125.897,125.483,130.448,123.69,125.966,126.793,126.172,126.655,124.793,127.069,127.138,127,124.379,125.345,126.172,126.172,124.034,126.793,129.138,124.517,125.69,126.379,124.862,126.448,126.379,125.069,125.552,123.966,124.241,127.966,123.483,122.862,124.31,128.241,126.517,127.345,127.552,132.517,125.966,128.655,127.345,127.897,126.103,125.69,126.724,124.862,124.931,124.862,128.103,122.034,122.655,125.621,124.724,124.517,124.379,124.241,124.379,128.586,128.931,122.517,127.069,126.103,126.172,126.379,126.862,123.621,121.138,124.172,124.586,123.966,123.138,125.759,122.724,125.621,122.793,125,124.931,122.931,123.828,122.724,123.483,125.138,122.379,122.172,118.931,119.759,117.621,117.069,120.448,119.414,118.172,119,119.138,118.793,118.793,117.966,118.517,118.724,120.517,117.828,122.586,114.793,115,116.931,117.621,117.207,120.103,119,119.276,121.138,116.31,120.103,117.828,117.966,118.241,114.586,115.828,116.931,117.276,114.793,117.621,117.621,117.138,120.517,117.759,117.759,115.897,114.172,115.966,116.655,117.759,114.31,119.207,112.793,113.069,114.172,118.724,114.655,113.966,114.655,115.966,114.517,113.414,117.138,115.069,113.759,117.414,112.862,114.448,115.897,114.034,116.724,116.103,112.103,114.862,114.379,117.552,112.103,113.966,113.069,115.483,111.897,111.069,116.448,111.69,113.966,112.862,113.621,110.448,111.69,112.862,112.31,113.069,114.103,114.517,112.862,114.586,108.31,112.172,112.793,112.931,111.345,111.069,113.345,114.31,109.138,112.103,113,110.586,109.69,111.69,109.138,111,110.034,110.724,110.655,109.828,108.586,111.345
